SPECIES,DIAMETER,LONGITUDE,LATITUDE
Texas Mountain Laurel,13.0,-97.73367599981043,30.251766999680143
Texas Mountain Laurel,9.0,-97.73369499963876,30.25176900042094
Cypress,4.0,-97.69052399956605,30.25176999960695
Cypress,5.0,-97.68943799987962,30.251772000211467
Texas Mountain Laurel,5.0,-97.73371600025034,30.251781000004346
Oak,31.0,-97.68969800010419,30.25178700015817
Elm,3.0,-97.68849900017679,30.25179100032258
Texas Mountain Laurel,8.0,-97.73372800008767,30.251805000362545
Texas Mountain Laurel,7.0,-97.73376800017245,30.251814999678793
Cypress,5.0,-97.69012100003181,30.251833999741983
Cypress,5.0,-97.69002899977205,30.251838999991612
Texas Mountain Laurel,4.0,-97.73383599964328,30.25184400016258
Elm,5.0,-97.6907400000556,30.251847999598276
Yaupon Holly,4.0,-97.73385000045894,30.251848999891617
Cypress,4.0,-97.69021500028092,30.251855000403914
Texas Mountain Laurel,8.0,-97.7338589999276,30.251854999897123
Texas Mountain Laurel,4.0,-97.73386899999832,30.251858000066544
Texas Mountain Laurel,2.0,-97.73387999962304,30.25186800013148
Texas Mountain Laurel,2.0,-97.73387999962304,30.25186800013148
Texas Mountain Laurel,2.0,-97.73387999962304,30.25186800013148
Texas Mountain Laurel,16.0,-97.7338919996587,30.25187299986399
Cypress,4.0,-97.6904230003538,30.251873999928392
Texas Mountain Laurel,8.0,-97.7339000002853,30.251879000353284
Texas Mountain Laurel,8.0,-97.73386299999792,30.251880999930812
Texas Mountain Laurel,5.0,-97.73391299987429,30.251900999732793
Texas Mountain Laurel,5.0,-97.73391299987429,30.251900999732793
Cypress,4.0,-97.69058100048781,30.25190399962262
Oak,3.0,-97.68831699998879,30.251906000249818
Cypress,4.0,-97.6904970002855,30.251932999918587
Oak,41.0,-97.69123800009886,30.25193800009593
Texas Mountain Laurel,7.0,-97.73406999994798,30.251943000371718
Ash,3.0,-97.68850500041562,30.25194400043331
Texas Mountain Laurel,20.0,-97.73403899992375,30.251944999924667
Oak,18.0,-97.69033199948795,30.25194599976427
Elm,6.0,-97.89410200030605,30.251990999860944
Oak,7.0,-97.89372700008265,30.252004999740837
Oak,41.0,-97.68919800018446,30.252029000173998
Elm,6.0,-97.894248999736,30.252031000025717
Chinaberry,15.0,-97.68879999966097,30.252039999653345
Ash,16.0,-97.69039399970401,30.25204700028881
Elm,6.0,-97.6913179999361,30.252049000347416
Elm,2.0,-97.6907069998006,30.252050000261253
Ash,16.0,-97.69052300035692,30.252064999683558
Elm,3.0,-97.68853400008173,30.252065999570767
Oak,4.0,-97.68831599951123,30.25206800025779
Elm,25.0,-97.69161200007052,30.25207700020449
Elm,6.0,-97.69115700020734,30.252090999579785
Elm,4.0,-97.69109399989637,30.252098000046605
Sugarberry,16.0,-97.69158399951854,30.25211000015656
Oak,33.0,-97.68873799951339,30.252116999602865
Elm,2.0,-97.69070600040277,30.252117999704215
Ash,4.0,-97.68852399955145,30.252129999868554
Oak,36.0,-97.69093699993645,30.252163000291418
Ash,20.0,-97.69039199975903,30.252173000212554
Oak,26.0,-97.68928500026261,30.25220900007503
Ash,3.0,-97.68846800005511,30.252228000359487
Silk Tree,23.0,-97.6890340002922,30.25226499974759
Elm,5.0,-97.89410599989452,30.252295000120522
Ash,20.0,-97.69074999990666,30.252300999767847
Elm,8.0,-97.89427799977861,30.25230300020741
Oak,4.0,-97.68827799952126,30.252330000048094
Elm,3.0,-97.68846600029948,30.252341000145258
Pecan,34.0,-97.68909299985086,30.252403000331732
Pecan,19.0,-97.69104399975505,30.25241699989936
Pecan,18.0,-97.69106300040626,30.252421000285658
Elm,3.0,-97.68843699965501,30.25242500039857
Persimmon,3.0,-97.68815300032497,30.252446999584095
Persimmon,3.0,-97.68816900047179,30.252495000232596
Ash,4.0,-97.68842100024773,30.2524959999987
Oak,3.0,-97.68822500043893,30.2524979999817
Oak,37.0,-97.69089099995038,30.25251200002374
Oak,3.0,-97.68848900045086,30.252605000169634
Oak,37.0,-97.68915700013125,30.25263599979117
Elm,4.0,-97.69086999965053,30.25274399963739
Sugarberry,32.0,-97.68908099982971,30.252748999880698
Oak,34.0,-97.68874800014932,30.25275299955323
Elm,4.0,-97.68842300016307,30.252791999667934
Ash,31.0,-97.68922499958444,30.252842000412446
Elm,3.0,-97.69084399968179,30.252849000424128
Sugarberry,24.0,-97.6909710001619,30.252914000310064
Mexican Plum,7.0,-97.69043899990578,30.252926000258675
Sugarberry,22.0,-97.6910859997224,30.252927999868607
Mexican Plum,19.0,-97.69058700005846,30.252948999820497
Elm,3.0,-97.69080299994849,30.25296699967181
Arborvitae,18.0,-97.68962100020477,30.253004000213423
Oak,31.0,-97.68841599962974,30.253040999572242
Oak,38.0,-97.68945199965952,30.253041000162224
Chinese Tallow,18.0,-97.68897399955002,30.253077000187417
Oak,36.0,-97.68975599978623,30.25309099965731
Pine Spp.,20.0,-97.69033699988802,30.253189999998696
Mulberry,39.0,-97.68896200000691,30.253233999724568
Elm,2.0,-97.69037000048067,30.253270999914044
Elm,2.0,-97.69006100012226,30.25327400024051
Elm,2.0,-97.69014100016489,30.253280000149378
Elm,2.0,-97.69034799951784,30.253336999618604
Elm,3.0,-97.69033700049496,30.253406000119828
Oak,28.0,-97.68939599992534,30.25346299992638
Elm,3.0,-97.69032199981447,30.253466000136324
Oak,40.0,-97.68976899992816,30.25351499994698
Oak,48.0,-97.6887449995546,30.253552999571
Oak,30.0,-97.68903500023652,30.253559999901917
Ash,31.0,-97.6899920000352,30.25363400039371
Oak,37.0,-97.6898160005004,30.253688000189907
Oak,39.0,-97.69024500036411,30.253689000265954
Cypress,8.0,-97.6900819998777,30.253833999943
Persimmon,3.0,-97.69389199971057,30.25387699960541
Elm,4.0,-97.68884700042604,30.253911000324056
Cypress,9.0,-97.68997800030787,30.253953000113057
Elm,4.0,-97.68912600034251,30.253975000424724
Elm,4.0,-97.68895100038696,30.254106999928077
Palo Verde,11.0,-97.69011300009977,30.254129999587924
Cypress,9.0,-97.68988199954863,30.254149000392985
Elm,4.0,-97.68884699982783,30.254244000190493
Elm,4.0,-97.68908200006699,30.25425200001273
Pecan,50.0,-97.68829500041517,30.254335999685807
Pecan,42.0,-97.68986399972825,30.254471000013393
Pecan,40.0,-97.68799800004012,30.254477000253893
Pecan,40.0,-97.68839399983369,30.25449900042007
Elm,25.0,-97.68828200035342,30.254642999777985
Pecan,28.0,-97.68846000040229,30.254648000223984
Pecan,26.0,-97.68869900002375,30.254648000037566
Pecan,26.0,-97.68854100001126,30.254672000183227
Elm,19.0,-97.68826300045065,30.254680999821698
Pecan,31.0,-97.68852699991103,30.25468699969161
Pecan,38.0,-97.68921199989194,30.254701000194856
Pecan,28.0,-97.68875500019435,30.254764999816572
Elm,20.0,-97.68823400027519,30.254766999680655
Elm,21.0,-97.6884150004694,30.25481100036835
Pecan,33.0,-97.68928800017176,30.254832000101445
Pecan,38.0,-97.68880799983864,30.2548359998597
Pecan,23.0,-97.68941399948136,30.254844000231998
Pecan,32.0,-97.68892100043459,30.254856000395424
Elm,22.0,-97.68811100020771,30.254879999810562
Pecan,11.0,-97.68924699993168,30.25488300028178
Pecan,20.0,-97.68931000021799,30.254896000380164
Elm,10.0,-97.68808200037783,30.254903000217194
Elm,18.0,-97.6880889998445,30.25492799999413
Pecan,23.0,-97.68859300014724,30.254937000438606
Sugarberry,25.0,-97.68919900012581,30.254943000408236
Pecan,20.0,-97.68930299953917,30.25494300011042
Elm,24.0,-97.68805799972158,30.254968999795494
Pecan,19.0,-97.68912399957293,30.254970999927636
Pecan,28.0,-97.68897999968672,30.254995999728813
Elm,15.0,-97.68803499955524,30.254997000376477
Pecan,25.0,-97.68869699983148,30.25503299993002
Pecan,31.0,-97.68871500022193,30.255041999785618
Elm,21.0,-97.68802200047257,30.255044999621706
Pecan,24.0,-97.68882000043182,30.255154000458102
Pecan,16.0,-97.68850300007738,30.255159000367286
Pecan,40.0,-97.68850800002095,30.255175000301623
Pecan,27.0,-97.68840200043215,30.25519499987725
Sugarberry,19.0,-97.68872199965202,30.25520700014593
Soapberry,4.0,-97.68872999992404,30.255212999892105
Pecan,24.0,-97.68898700024131,30.255227999628104
Pecan,32.0,-97.68888300021197,30.255245999755395
Pecan,27.0,-97.68864500040209,30.25528200038739
Sugarberry,19.0,-97.68903499992663,30.255327000081827
Sugarberry,16.0,-97.7084720005013,30.25879999961224
Box Elder,10.0,-97.7084570005192,30.258810999610095
Box Elder,14.0,-97.70855200001922,30.258817000145765
Box Elder,15.0,-97.70845699985848,30.25882799981784
Box Elder,27.0,-97.70849899977216,30.25883499986442
Pecan,28.0,-97.70834399983175,30.258837000087446
Chinaberry,15.0,-97.70830999982425,30.258873000127068
Chinaberry,9.0,-97.7083339996881,30.258873000075784
Chinaberry,16.0,-97.7083240004848,30.258883999650408
Pecan,22.0,-97.70857599960087,30.2590010003652
Elm,7.0,-97.70913300013224,30.259114999940536
Oak,12.0,-97.70856299993538,30.2591199999795
Sugarberry,12.0,-97.7080009997726,30.259215999816565
Elm,9.0,-97.70913399968826,30.259218999674253
Sugarberry,76.0,-97.70804999959542,30.25923500028782
Maple,11.0,-97.70880899975461,30.259240000336348
Sugarberry,7.0,-97.70808000014485,30.25925500014746
Elm,20.0,-97.70815000050179,30.259258999850243
Sugarberry,9.0,-97.70820200044561,30.25926400045723
Oak,16.0,-97.70961600007797,30.259263999644926
Texas Mountain Laurel,6.0,-97.7095670003358,30.259284000121276
Elm,11.0,-97.70912500033249,30.259284999798744
Oak,21.0,-97.7273980002325,30.259286000441946
Texas Mountain Laurel,10.0,-97.70957399971996,30.259292999997257
Elm,9.0,-97.70934200047594,30.259301999560765
Elm,9.0,-97.70923299984453,30.259304000012452
Elm,8.0,-97.70853299978057,30.25933100022656
Chinaberry,21.0,-97.70828499952594,30.25934900033674
Sugarberry,7.0,-97.70826999993352,30.259357000018678
Oak,33.0,-97.72735799953774,30.259359000345214
Yaupon Holly,9.0,-97.72729899956124,30.25936800036202
Pecan,25.0,-97.70843900004458,30.259394000104635
Elm,12.0,-97.70854299974079,30.259400000047805
Pear,24.0,-97.70850800015026,30.25940699988187
Pear,25.0,-97.70854999976815,30.25941099959621
Pecan,9.0,-97.70893899964989,30.259423000088862
Yaupon Holly,9.0,-97.7272820004559,30.25943100001699
Texas Mountain Laurel,11.0,-97.70956199997427,30.25943400043949
Mulberry,5.0,-97.72793000037483,30.259441999939042
Yaupon Holly,4.0,-97.72726599973828,30.25944900024873
Texas Mountain Laurel,15.0,-97.72773800036157,30.259449000189075
Oak,10.0,-97.70939199977099,30.2594499996665
Oak,8.0,-97.70916199991055,30.25945299954873
Oak,10.0,-97.70960699950808,30.25946599970996
Oak,9.0,-97.70927299992702,30.259469000420253
Sycamore,10.0,-97.72706100005965,30.259481999580064
Cottonwood,48.0,-97.70846999965309,30.25949799999201
Sycamore,16.0,-97.7280100003497,30.259531999575287
Crape Myrtle,6.0,-97.72762400000035,30.25962800043242
Crape Myrtle,6.0,-97.72762700031869,30.25964000036073
Pecan,24.0,-97.72799300016327,30.25965899981391
Yaupon Holly,15.0,-97.72790100023673,30.259687000140985
Sugarberry,3.0,-97.72721500022759,30.25973400040097
Crape Myrtle,28.0,-97.72720300019995,30.25974799980195
Pecan,17.0,-97.7277249996623,30.259791000125798
Pecan,32.0,-97.73362000033656,30.259829000208935
Yaupon Holly,8.0,-97.72747599982523,30.259839999870962
Yaupon Holly,5.0,-97.72738999953832,30.25984500021087
Oak,12.0,-97.73380700038494,30.25990099985814
Oak,9.0,-97.73393700026634,30.259935000150236
Oak,34.0,-97.73321900047699,30.259980999799893
Pecan,4.0,-97.73419699999457,30.260000000044375
Pecan,20.0,-97.72761600010871,30.26003600023151
Mulberry,4.0,-97.7333369999042,30.260037999702465
Oak,9.0,-97.73374799962451,30.26005299973957
Oak,4.0,-97.73445600040803,30.260086999895805
Willow,9.0,-97.73350199977459,30.260096999948935
Oak,10.0,-97.73391699999135,30.260116000391605
Oak,4.0,-97.73442700039442,30.260143000237644
Sycamore,13.0,-97.7275329999766,30.260166000188832
Oak,13.0,-97.73465000049764,30.260170999770086
Elm,10.0,-97.73377300010354,30.26018099986586
Oak,11.0,-97.73416499957493,30.260189999567597
Elm,11.0,-97.73384600050152,30.260204000070182
Oak,8.0,-97.73420200028214,30.26021099965081
Elm,10.0,-97.73390600012767,30.260223999659118
Elm,9.0,-97.73397300030983,30.26025199974864
Elm,8.0,-97.73404199960788,30.260282000247507
Oak,12.0,-97.7344429998955,30.260297999794048
Elm,8.0,-97.73410199962937,30.260305000039462
Elm,10.0,-97.73417200010668,30.26032600006107
Elm,8.0,-97.73423899979139,30.260348000324026
Elm,8.0,-97.7342990002026,30.260363999657837
Elm,7.0,-97.73436599971672,30.26038400025922
Elm,8.0,-97.73443800028166,30.260414999857815
Elm,8.0,-97.73450499948301,30.260441000053206
Elm,10.0,-97.71081700026527,30.264685999663616
Sycamore,13.0,-97.71047799955764,30.26483600035578
Pecan,20.0,-97.71046900029981,30.26497100037841
Pecan,23.0,-97.71050200018979,30.264989999870703
Pecan,23.0,-97.71033999958233,30.265074000072186
Elm,20.0,-97.71070199955105,30.26511299969145
Tree Of Heaven,0.0,-97.71051399987796,30.265120000330427
Oak,16.0,-97.71004200009554,30.26518399967906
Oak,15.0,-97.71001600001368,30.265196000051944
Oak,10.0,-97.71002199952562,30.265200000273516
Cypress,21.0,-97.71112299979819,30.265221000010975
Tree Of Heaven,0.0,-97.71025700032654,30.26524299974382
Oak,8.0,-97.70991799949464,30.265252999826565
Chinaberry,28.0,-97.71090300036455,30.26527500018187
Pecan,13.0,-97.71027000038609,30.265287999750296
Oak,18.0,-97.70984500031018,30.265373999704238
Mesquite,8.0,-97.71001899996322,30.265397999583776
Oak,25.0,-97.71019499992317,30.265406000051794
Maple,2.0,-97.75143900016019,30.265498000366907
Oak,6.0,-97.75163000011992,30.26550900005649
Oak,5.5,-97.75173399961952,30.265536000094382
Maple,2.0,-97.75144999967456,30.265546999779307
Oak,41.0,-97.7103200004266,30.265558000439203
Oak,6.0,-97.75187099948002,30.265570000246075
Maple,2.0,-97.75137300023225,30.265585000413687
Cypress,6.0,-97.75176500008654,30.265586999603723
Elm,10.0,-97.75153999992196,30.265610000047207
Oak,6.0,-97.75200100007368,30.265609999659446
Sycamore,5.0,-97.75188199996644,30.26561799984461
Oak,6.5,-97.75208200017443,30.265624999646633
Redbud,4.0,-97.75152799982126,30.265632000010655
Ash,5.0,-97.7513510002737,30.26569599962167
Oak,11.0,-97.70968100014758,30.265727000253236
Ash,3.5,-97.75143700043341,30.265744000072722
Oak,19.0,-97.70971300043807,30.26577899997994
Mesquite,6.0,-97.7517270004376,30.265795999917426
Oak,6.0,-97.75171500019609,30.26580300030706
Elm,4.5,-97.75134000028368,30.26580300025177
Oak,4.0,-97.70978299965978,30.265816000222188
Chinese Tallow,8.0,-97.70988299958626,30.265831999867775
Ash,4.0,-97.75137900046653,30.265874999691857
Willow,4.0,-97.70989700004132,30.265888000161993
Cypress,7.5,-97.75125000045944,30.265899999988903
Oak,18.0,-97.70991799976775,30.265928999667654
Ash,4.0,-97.75127599982471,30.265980999981895
Oak,4.5,-97.75222000029764,30.266074999812385
Elm,3.5,-97.75120899957514,30.26613500016578
Oak,4.0,-97.75218800001399,30.266146999812683
Elm,4.0,-97.75127200025817,30.26615200025115
Elm,4.0,-97.75135799949187,30.26616599967508
Elm,3.0,-97.75123099979832,30.266185999801504
Elm,4.0,-97.751379000222,30.266193000372326
Elm,3.0,-97.7514450001831,30.266195999653444
Elm,3.0,-97.75129499959799,30.2661959998077
Elm,3.0,-97.75140999956629,30.266217999935975
Elm,5.0,-97.7513660003732,30.266231000313624
Elm,3.0,-97.75144299952656,30.266244999686727
Elm,5.0,-97.75138000027322,30.26625899959031
Elm,3.5,-97.7514819996214,30.266294000261393
Elm,4.0,-97.75140299976438,30.266295999681688
Elm,4.0,-97.75167899961181,30.26635000040699
Elm,3.5,-97.75177600019481,30.266377999931763
Elm,4.5,-97.7518630004379,30.26640900030569
Elm,4.0,-97.75196999987601,30.266432000045977
Privet,12.0,-97.77104700025278,30.26817199961557
Sugarberry,13.0,-97.7709210004594,30.268253999928316
Sugarberry,7.0,-97.77082999977196,30.268271999867434
Sugarberry,15.0,-97.77092500001112,30.268286999835205
Sugarberry,5.0,-97.7708070002723,30.268293999948817
Sugarberry,5.0,-97.77079799954124,30.268305999674674
Sugarberry,8.0,-97.77078299981481,30.268327000237765
Chinaberry,13.0,-97.7707710004734,30.26838499973417
Sugarberry,18.0,-97.77136200023863,30.268433999558646
Sugarberry,12.0,-97.77152199974675,30.26845700034531
Ashe Juniper,12.0,-97.77119400019782,30.268504000267498
Ashe Juniper,16.0,-97.7710860001265,30.26872100002508
Ashe Juniper,13.0,-97.77100999960228,30.268724000044394
Ashe Juniper,23.0,-97.77090299969096,30.268795000040004
Ashe Juniper,15.0,-97.77107000027814,30.26880999961223
Sugarberry,11.0,-97.77110899960341,30.26889700037827
Oak,13.0,-97.77095499953968,30.268909999552335
Ashe Juniper,12.0,-97.77102700003024,30.268970999867296
Box Elder,14.0,-97.77116500042258,30.268979000168223
Sugarberry,9.0,-97.77119199980083,30.268985999868818
Ashe Juniper,9.0,-97.77105300005795,30.268988000054584
Elm,20.0,-97.77103700029895,30.26899199959052
Ashe Juniper,8.0,-97.77115100031564,30.268996999743358
Elm,12.0,-97.77103800043636,30.26900499969375
Sugarberry,15.0,-97.75885000027698,30.26901000030844
Oak,14.0,-97.77162999999634,30.26901399960161
Elm,21.0,-97.72398800032549,30.26901599990432
Sugarberry,7.0,-97.77120500017013,30.269025999599762
Sugarberry,6.0,-97.77115500026895,30.269036999973178
Sugarberry,11.0,-97.77124000000346,30.269046000407613
Elm,23.0,-97.72424500045646,30.269059000023592
Elm,7.0,-97.72384900019242,30.26907300006515
Sugarberry,12.0,-97.77119100015354,30.269074000047826
Elm,8.0,-97.72360599961243,30.26909600026134
Elm,8.0,-97.72354599952264,30.269095999982508
Sugarberry,9.0,-97.75887599966939,30.26910000035904
Ash,25.0,-97.75907499988412,30.269101000034702
Oak,10.0,-97.72372799986496,30.26911999962922
Sugarberry,19.0,-97.75885199960537,30.269122999698425
Elm,14.0,-97.77133500029795,30.269122999560466
Ashe Juniper,14.0,-97.771276000204,30.269143000391878
Sugarberry,14.0,-97.77124199987995,30.269155999960137
Elm,7.0,-97.72330599971288,30.269159000326653
Oak,8.0,-97.72345899968526,30.26916499978014
Elm,14.0,-97.77118999978408,30.269168999633226
Oak,8.0,-97.72323800004013,30.269177000258836
Ashe Juniper,11.0,-97.77132499973595,30.269179999581098
Elm,22.0,-97.77134699987272,30.269208000415645
Oak,6.0,-97.72373700006041,30.269224000422057
Sugarberry,21.0,-97.75870099962464,30.269237999673653
Oak,7.0,-97.72385999951362,30.269248999957146
Elm,9.0,-97.77129900047322,30.269255999625138
Oak,6.0,-97.72380000034411,30.269262999699514
Oak,8.0,-97.72325500012187,30.26929099961596
Cottonwood,28.0,-97.75886399971593,30.269306000404775
Elm,20.0,-97.77220800048683,30.269306999659538
Oak,9.0,-97.72355400002007,30.269313000041265
Locust,12.0,-97.7594249996301,30.269313999804776
Oak,7.0,-97.723491999549,30.269336000376242
Elm,9.0,-97.77231900008178,30.269347999740344
Chinaberry,4.0,-97.75869299963546,30.26934899979177
Oak,9.0,-97.72327699982999,30.269354999908902
Elm,12.0,-97.7723720001645,30.269362000338482
Elm,9.0,-97.77242299984198,30.269366999837526
Elm,8.0,-97.77235600016795,30.269378000198156
Oak,7.0,-97.72355899996809,30.269389999717838
Cottonwood,21.0,-97.75893299966157,30.269400000028085
Chinese Tallow,21.0,-97.77088600005565,30.269405000176256
Oak,6.0,-97.72373000018838,30.269427000071932
Elm,10.0,-97.77220099977676,30.269427000329745
Oak,14.0,-97.77209300033681,30.26943199983855
Oak,4.0,-97.72367300002217,30.269438000081973
Ash,23.0,-97.7596640000179,30.269447000222222
Ash,17.0,-97.7588309998488,30.269448999553102
Oak,10.0,-97.72360200008237,30.26944999987003
Oak,7.0,-97.72349600017273,30.269465999689515
Oak,9.0,-97.72342200006341,30.26946799984294
Ash,14.0,-97.75890899960935,30.269475000234266
Cottonwood,25.0,-97.75905799989437,30.269481000393558
Crape Myrtle,12.0,-97.75919299976208,30.269538999696405
Sycamore,14.0,-97.75907600047292,30.269542999857283
Oak,15.0,-97.77229399980197,30.269543000133048
